session_id,DateTime,user_id,product,campaign_id,webpage_id,product_category_1,product_category_2,user_group_id,gender,age_level,user_depth,city_development_index,var_1,is_click
259358,7/3/2017 14:06,542132,I,396664,51181,1,,2,Male,2,3,3,0,0
413887,7/3/2017 14:06,247046,J,404347,53587,1,,1,Male,1,3,2,0,0
348004,7/3/2017 14:06,645137,H,414149,45962,5,,5,Male,5,3,2,1,0
408643,7/3/2017 14:06,913685,H,82320,1734,1,146115,2,Male,2,3,2,1,0
257484,7/3/2017 14:06,588641,I,396664,51181,1,,1,Male,1,3,,1,1
247179,7/3/2017 14:06,913685,I,396664,51181,1,,2,Male,2,3,2,1,0
337180,7/3/2017 14:06,630217,H,359520,13787,4,,2,Male,2,3,,0,0
540684,7/3/2017 14:06,862857,I,359520,13787,2,,3,Male,3,3,2,1,0
339000,7/3/2017 14:06,124555,H,359520,13787,4,,3,Male,3,2,3,0,0
257866,7/3/2017 14:06,195611,I,396664,51181,1,,3,Male,3,3,2,0,0
121805,7/3/2017 14:06,420493,H,359520,13787,4,,,,,,,0,0
338335,7/3/2017 14:06,420493,H,359520,13787,4,,,,,,,0,0
122047,7/3/2017 14:06,623333,H,359520,13787,4,,2,Male,2,3,2,0,0
336124,7/3/2017 14:06,848533,H,359520,13787,4,,1,Male,1,3,,1,0
511818,7/3/2017 14:06,577631,H,405490,60305,3,,3,Male,3,3,2,0,0
74222,7/3/2017 14:06,577631,C,405490,60305,3,,3,Male,3,3,2,0,0
101304,7/3/2017 14:06,418862,C,405490,60305,3,,2,Male,2,3,1,1,0
369757,7/3/2017 14:06,199446,D,359520,13787,4,,2,Male,2,3,1,0,0
247284,7/3/2017 14:06,418862,I,396664,51181,1,,2,Male,2,3,1,1,0
19931,7/3/2017 14:07,4340,C,360936,13787,5,,2,Male,2,3,,0,0
511532,7/3/2017 14:07,577310,H,405490,60305,3,,3,Male,3,3,3,0,1
257348,7/3/2017 14:07,29246,I,396664,51181,1,,,,,,,0,0
494163,7/3/2017 14:07,869991,H,359520,13787,3,,2,Male,2,3,2,0,0
354353,7/3/2017 14:07,422610,B,360936,13787,2,,3,Male,3,3,,1,0
334334,7/3/2017 14:07,360894,H,359520,13787,4,,1,Male,1,2,,0,1
247941,7/3/2017 14:07,569975,I,396664,51181,1,,3,Male,3,3,,0,0
8157,7/3/2017 14:07,68721,C,105960,11085,5,270915,4,Male,4,3,3,0,1
487836,7/3/2017 14:07,316676,H,359520,13787,3,,4,Male,4,3,4,0,0
457065,7/3/2017 14:07,840106,C,360936,13787,3,,3,Male,3,3,2,1,0
321776,7/3/2017 14:07,137068,H,359520,13787,4,,3,Male,3,2,,0,0
457487,7/3/2017 14:07,137068,C,360936,13787,3,,3,Male,3,2,,0,0
454371,7/3/2017 14:07,875436,C,360936,13787,3,,2,Male,2,3,4,1,0
335140,7/3/2017 14:07,7742,H,359520,13787,4,,3,Male,3,3,2,1,0
284294,7/3/2017 14:07,766523,C,405490,60305,2,,2,Male,2,3,2,1,0
323287,7/3/2017 14:07,556754,H,359520,13787,4,,1,Male,1,3,2,0,0
253837,7/3/2017 14:07,1010328,I,396664,51181,1,,5,Male,5,3,2,0,0
8667,7/3/2017 14:07,583975,F,396664,51181,1,,1,Male,1,3,,0,0
255691,7/3/2017 14:07,1014878,I,396664,51181,1,,2,Male,2,3,1,1,0
71406,7/3/2017 14:07,235799,C,405490,60305,3,,3,Male,3,3,2,0,0
365842,7/3/2017 14:07,525974,C,359520,13787,4,,3,Male,3,3,,1,0
545315,7/3/2017 14:07,525974,C,82320,1734,1,,3,Male,3,3,,1,0
346225,7/3/2017 14:07,283785,H,414149,45962,5,,10,Female,4,3,3,0,0
262267,7/3/2017 14:07,284850,I,396664,51181,1,,2,Male,2,3,4,0,0
366906,7/3/2017 14:07,839537,C,359520,13787,4,,3,Male,3,3,2,0,0
502259,7/3/2017 14:07,33291,H,405490,60305,3,,2,Male,2,3,3,1,0
335582,7/3/2017 14:07,941633,H,359520,13787,4,,2,Male,2,1,,1,0
54812,7/3/2017 14:07,836793,C,405490,60305,3,,2,Male,2,3,2,0,0
122637,7/3/2017 14:07,941633,H,359520,13787,4,,2,Male,2,1,,1,0
451189,7/3/2017 14:07,836793,C,360936,13787,3,,2,Male,2,3,2,0,0
96348,7/3/2017 14:07,239454,C,405490,60305,3,,4,Male,4,3,2,1,0
34435,7/3/2017 14:07,239454,H,405490,60305,3,,4,Male,4,3,2,1,0
34613,7/3/2017 14:07,664211,H,405490,60305,3,,4,Male,4,3,,0,0
413203,7/3/2017 14:07,125817,J,404347,53587,1,,2,Male,2,3,,0,0
61584,7/3/2017 14:07,572271,C,405490,60305,3,,1,Male,1,3,4,0,0
407839,7/3/2017 14:07,616750,A,396664,51181,1,143597,1,Male,1,3,,0,0
84312,7/3/2017 14:07,616750,C,405490,60305,3,,1,Male,1,3,,0,0
337939,7/3/2017 14:07,676353,H,359520,13787,4,,4,Male,4,3,1,1,0
335690,7/3/2017 14:07,57458,H,359520,13787,4,,4,Male,4,3,2,1,0
213453,7/3/2017 14:07,380940,I,414149,45962,3,,3,Male,3,3,4,0,0
42487,7/3/2017 14:07,15470,C,405490,60305,3,,2,Male,2,3,2,1,0
112019,7/3/2017 14:07,176413,C,405490,60305,3,,2,Male,2,3,4,0,0
243709,7/3/2017 14:07,397085,A,396664,51181,1,,1,Male,1,3,2,0,0
122606,7/3/2017 14:07,565044,H,359520,13787,4,,2,Male,2,3,3,1,0
346222,7/3/2017 14:07,587333,H,414149,45962,5,,3,Male,3,2,3,0,0
486753,7/3/2017 14:07,875436,H,359520,13787,3,,2,Male,2,3,4,1,0
7708,7/3/2017 14:07,487363,C,105960,11085,5,270915,11,Female,5,3,3,0,0
9087,7/3/2017 14:07,487363,I,105960,11085,2,270915,11,Female,5,3,3,0,0
339511,7/3/2017 14:07,580685,H,359520,13787,4,,3,Male,3,3,2,1,0
339106,7/3/2017 14:07,67448,H,359520,13787,4,,2,Male,2,3,,0,0
47095,7/3/2017 14:07,351264,C,405490,60305,3,,3,Male,3,3,2,0,0
514106,7/3/2017 14:07,655563,H,405490,60305,3,,9,Female,3,3,2,1,0
541582,7/3/2017 14:07,999410,G,414149,45962,2,254132,3,Male,3,3,2,0,0
512631,7/3/2017 14:07,450752,H,405490,60305,3,,2,Male,2,3,,0,0
367887,7/3/2017 14:07,295234,C,359520,13787,4,,4,Male,4,3,4,0,0
283210,7/3/2017 14:07,766523,D,98970,6970,4,,2,Male,2,3,2,1,0
256919,7/3/2017 14:07,742680,I,396664,51181,1,,1,Male,1,3,2,0,0
509868,7/3/2017 14:07,742680,H,405490,60305,3,,1,Male,1,3,2,0,0
345310,7/3/2017 14:07,1039671,H,359520,13787,2,,1,Male,1,2,,0,0
34008,7/3/2017 14:07,81307,H,405490,60305,3,,10,Female,4,3,4,0,0
490886,7/3/2017 14:07,1009022,H,359520,13787,3,,2,Male,2,3,2,1,0
117258,7/3/2017 14:07,870898,F,414149,45962,2,,4,Male,4,3,,1,0
336916,7/3/2017 14:07,115926,H,359520,13787,4,,3,Male,3,3,4,1,0
211752,7/3/2017 14:07,553752,H,414149,45962,4,,3,Male,3,3,3,0,0
122511,7/3/2017 14:07,553752,H,359520,13787,4,,3,Male,3,3,3,0,0
503898,7/3/2017 14:07,184554,H,405490,60305,3,,3,Male,3,3,2,1,0
325292,7/3/2017 14:07,553752,H,105960,11085,5,270915,3,Male,3,3,3,0,0
105961,7/3/2017 14:07,184554,C,405490,60305,3,,3,Male,3,3,2,1,0
503663,7/3/2017 14:07,320465,H,405490,60305,3,,2,Male,2,3,4,0,0
443510,7/3/2017 14:07,263799,I,360936,13787,2,,2,Male,2,2,,0,0
258491,7/3/2017 14:07,841559,I,396664,51181,1,,,,,,,0,0
261566,7/3/2017 14:07,543722,I,396664,51181,1,,5,Male,5,3,,0,0
436046,7/3/2017 14:07,543722,I,82320,1734,1,146115,5,Male,5,3,,0,0
498245,7/3/2017 14:07,986217,B,98970,6970,2,,3,Male,3,1,,0,0
451244,7/3/2017 14:07,34815,C,360936,13787,3,,9,Female,3,3,4,0,0
151753,7/3/2017 14:07,708814,I,359520,13787,2,,2,Male,2,3,4,0,0
122393,7/3/2017 14:07,316676,H,359520,13787,4,,4,Male,4,3,4,0,0
123253,7/3/2017 14:07,1043808,H,359520,13787,4,,3,Male,3,3,3,0,0
337272,7/3/2017 14:07,316676,H,359520,13787,4,,4,Male,4,3,4,0,0
122869,7/3/2017 14:07,405527,H,359520,13787,4,,4,Male,4,3,3,0,0
365155,7/3/2017 14:07,1044409,C,359520,13787,4,,9,Female,3,3,3,0,0
340188,7/3/2017 14:07,328574,H,359520,13787,4,,5,Male,5,2,,0,0
485372,7/3/2017 14:08,502983,H,359520,13787,3,,,,,,,0,0
528461,7/3/2017 14:08,552376,E,98970,6970,2,,,,,,,0,0
414515,7/3/2017 14:08,1032593,J,404347,53587,1,,2,Male,2,3,3,0,0
457279,7/3/2017 14:08,199583,C,360936,13787,3,,3,Male,3,3,2,0,0
34123,7/3/2017 14:08,387941,H,405490,60305,3,,2,Male,2,3,4,1,0
254829,7/3/2017 14:08,341710,I,396664,51181,1,,1,Male,1,3,2,0,0
100485,7/3/2017 14:08,46521,C,405490,60305,3,,4,Male,4,3,2,0,0
61252,7/3/2017 14:08,438101,C,405490,60305,3,,10,Female,4,3,2,0,0
114615,7/3/2017 14:08,45741,C,414149,45962,4,254132,4,Male,4,3,3,0,0
256867,7/3/2017 14:08,141479,I,396664,51181,1,,1,Male,1,1,,0,0
248220,7/3/2017 14:08,260413,I,396664,51181,1,,1,Male,1,3,,0,0
396642,7/3/2017 14:08,1618,B,414149,45962,3,,,,,,,0,0
511676,7/3/2017 14:08,71155,H,405490,60305,3,,1,Male,1,3,4,0,0
61826,7/3/2017 14:08,71155,C,405490,60305,3,,1,Male,1,3,4,0,0
214178,7/3/2017 14:08,978000,I,414149,45962,3,,2,Male,2,3,3,1,0
10279,7/3/2017 14:08,1040396,I,105960,11085,2,270915,3,Male,3,3,3,1,0
213004,7/3/2017 14:08,338522,H,414149,45962,4,,3,Male,3,3,,1,0
508453,7/3/2017 14:08,593905,H,405490,60305,3,,3,Male,3,3,,1,0
50112,7/3/2017 14:08,593905,C,405490,60305,3,,3,Male,3,3,,1,0
122773,7/3/2017 14:08,740531,H,359520,13787,4,,,,,,,1,0
79983,7/3/2017 14:08,15209,C,405490,60305,3,,1,Male,1,3,3,0,0
456139,7/3/2017 14:08,655563,C,360936,13787,3,,9,Female,3,3,2,1,0
37198,7/3/2017 14:08,1117,H,405490,60305,3,,1,Male,1,3,4,0,0
170085,7/3/2017 14:08,655563,H,359520,13787,4,,9,Female,3,3,2,1,0
47039,7/3/2017 14:08,485669,C,405490,60305,3,,9,Female,3,3,4,0,0
243322,7/3/2017 14:08,996486,A,396664,51181,1,,2,Male,2,3,3,1,0
461685,7/3/2017 14:08,606254,C,360936,13787,3,,2,Male,2,3,2,1,0
511310,7/3/2017 14:08,942997,H,405490,60305,3,,1,Male,1,1,,0,0
11828,7/3/2017 14:08,685292,A,396664,51181,1,,2,Male,2,3,2,0,0
455721,7/3/2017 14:08,270872,C,360936,13787,3,,2,Male,2,3,4,0,0
26171,7/3/2017 14:08,555567,H,82320,1734,1,146115,5,Male,5,3,,0,0
449791,7/3/2017 14:08,117113,E,404347,53587,1,,2,Male,2,3,3,1,0
410496,7/3/2017 14:08,1039671,J,404347,53587,1,,1,Male,1,2,,0,0
334389,7/3/2017 14:08,1028265,H,359520,13787,4,,4,Male,4,3,4,0,0
50187,7/3/2017 14:08,1003664,C,405490,60305,3,,2,Male,2,3,3,0,0
337393,7/3/2017 14:08,1113318,H,359520,13787,4,,5,Male,5,3,2,0,0
531676,7/3/2017 14:08,29801,E,98970,6970,2,,3,Male,3,3,1,1,0
406244,7/3/2017 14:08,1062040,A,396664,51181,1,143597,11,Female,5,3,,0,0
109290,7/3/2017 14:08,508664,C,405490,60305,3,,1,Male,1,2,2,0,0
260462,7/3/2017 14:08,427376,I,396664,51181,1,,2,Male,2,3,3,0,0
411523,7/3/2017 14:08,508664,J,404347,53587,1,,1,Male,1,2,2,0,0
505896,7/3/2017 14:08,615217,H,405490,60305,3,,2,Male,2,3,3,0,0
98199,7/3/2017 14:08,615217,C,405490,60305,3,,2,Male,2,3,3,0,0
348809,7/3/2017 14:08,270674,H,414149,45962,5,,3,Male,3,3,4,1,0
7385,7/3/2017 14:08,1092499,C,105960,11085,5,270915,4,Male,4,3,2,1,0
507433,7/3/2017 14:08,19451,H,405490,60305,3,,8,Female,2,3,,0,0
43599,7/3/2017 14:08,19451,C,405490,60305,3,,8,Female,2,3,,0,1
340145,7/3/2017 14:08,251191,H,359520,13787,4,,3,Male,3,3,,1,0
500988,7/3/2017 14:08,55559,H,405490,60305,3,,2,Male,2,3,2,0,0
90141,7/3/2017 14:08,55559,C,405490,60305,3,,2,Male,2,3,2,0,0
430280,7/3/2017 14:08,164302,H,396664,51181,1,,1,Male,1,3,,0,0
352143,7/3/2017 14:08,164302,H,396664,51181,1,,1,Male,1,3,,0,0
316562,7/3/2017 14:08,691352,H,359520,13787,4,,3,Male,3,3,4,0,0
454230,7/3/2017 14:08,863230,C,360936,13787,3,,10,Female,4,3,4,1,0
504854,7/3/2017 14:08,416755,H,405490,60305,3,,2,Male,2,3,2,1,0
353925,7/3/2017 14:08,95561,B,360936,13787,2,,3,Male,3,3,3,1,0
216624,7/3/2017 14:08,380940,B,414149,45962,2,254132,3,Male,3,3,4,0,0
334140,7/3/2017 14:08,1051097,H,359520,13787,4,,4,Male,4,2,,1,0
111946,7/3/2017 14:08,154792,C,405490,60305,3,,1,Male,1,3,,0,0
484835,7/3/2017 14:08,965858,H,359520,13787,3,,3,Male,3,3,1,1,0
337925,7/3/2017 14:08,853179,H,359520,13787,4,,9,Female,3,3,2,1,0
355939,7/3/2017 14:08,853179,B,360936,13787,2,,9,Female,3,3,2,1,0
312854,7/3/2017 14:08,556754,I,360936,13787,2,,1,Male,1,3,2,0,0
60664,7/3/2017 14:08,770979,C,405490,60305,3,,3,Male,3,3,4,0,1
122856,7/3/2017 14:08,836980,H,359520,13787,4,,5,Male,5,3,2,0,1
243886,7/3/2017 14:08,738861,A,396664,51181,1,,11,Female,5,3,,0,0
334605,7/3/2017 14:08,243009,H,359520,13787,4,,2,Male,2,3,3,1,0
338678,7/3/2017 14:08,544532,H,359520,13787,4,,,,,,,0,0
447780,7/3/2017 14:08,400924,H,360936,13787,3,,4,Male,4,3,2,1,0
492541,7/3/2017 14:08,1106132,H,359520,13787,3,,3,Male,3,3,,1,0
338967,7/3/2017 14:08,400924,H,359520,13787,4,,4,Male,4,3,2,1,0
363926,7/3/2017 14:08,572415,C,359520,13787,4,,2,Male,2,3,1,1,0
261558,7/3/2017 14:08,1039671,I,396664,51181,1,,1,Male,1,2,,0,0
151603,7/3/2017 14:08,272513,I,359520,13787,2,,2,Male,2,3,2,1,0
21822,7/3/2017 14:08,601096,C,360936,13787,5,,4,Male,4,3,,0,0
424616,7/3/2017 14:08,272513,E,404347,53587,1,146115,2,Male,2,3,2,1,0
406774,7/3/2017 14:08,1089312,A,396664,51181,1,143597,1,Male,1,3,2,0,0
355245,7/3/2017 14:08,423011,B,360936,13787,2,,2,Male,2,3,2,1,0
457538,7/3/2017 14:08,355050,C,360936,13787,3,,5,Male,5,3,2,1,0
79429,7/3/2017 14:08,313941,C,405490,60305,3,,2,Male,2,3,4,1,0
507821,7/3/2017 14:08,313941,H,405490,60305,3,,2,Male,2,3,4,1,0
366363,7/3/2017 14:09,562451,C,359520,13787,4,,3,Male,3,3,2,0,0
338520,7/3/2017 14:09,865950,H,359520,13787,4,,1,Male,1,3,3,0,0
14091,7/3/2017 14:09,865950,E,82320,1734,1,,1,Male,1,3,3,0,0
51680,7/3/2017 14:09,208009,C,405490,60305,3,,2,Male,2,3,,0,0
35819,7/3/2017 14:09,557627,H,405490,60305,3,,3,Male,3,3,,1,0
214926,7/3/2017 14:09,539846,I,414149,45962,3,,,,,,,0,0
340181,7/3/2017 14:09,1058970,H,359520,13787,4,,2,Male,2,3,3,1,0
463324,7/3/2017 14:09,971599,D,98970,6970,4,,3,Male,3,3,2,0,0
511172,7/3/2017 14:09,609906,H,405490,60305,3,,3,Male,3,3,3,0,0
490954,7/3/2017 14:09,494860,H,359520,13787,3,,1,Male,1,3,,1,0
337074,7/3/2017 14:09,511935,H,359520,13787,4,,3,Male,3,3,4,1,0
122012,7/3/2017 14:09,511935,H,359520,13787,4,,3,Male,3,3,4,1,0
516361,7/3/2017 14:09,282271,A,405490,60305,2,,3,Male,3,3,3,1,0
433288,7/3/2017 14:09,282271,C,404347,53587,1,,3,Male,3,3,3,1,0
364167,7/3/2017 14:09,92529,C,359520,13787,4,,2,Male,2,3,2,0,0
9374,7/3/2017 14:09,1072172,I,105960,11085,2,270915,3,Male,3,3,,0,0
288041,7/3/2017 14:09,446033,B,82320,1734,1,,2,Male,2,3,2,1,0
338895,7/3/2017 14:09,92529,H,359520,13787,4,,2,Male,2,3,2,0,0
213499,7/3/2017 14:09,92529,I,414149,45962,3,,2,Male,2,3,2,0,0
429406,7/3/2017 14:09,402801,H,396664,51181,1,,2,Male,2,3,2,1,0
88122,7/3/2017 14:09,1020165,C,405490,60305,3,,3,Male,3,3,2,0,1
215812,7/3/2017 14:09,114120,B,414149,45962,2,254132,4,Male,4,3,2,1,0
78368,7/3/2017 14:09,421860,C,405490,60305,3,,2,Male,2,3,,0,0
336078,7/3/2017 14:09,1020165,H,359520,13787,4,,3,Male,3,3,2,0,0
318407,7/3/2017 14:09,676353,H,359520,13787,4,,4,Male,4,3,1,1,0
62017,7/3/2017 14:09,20749,C,405490,60305,3,,3,Male,3,3,2,0,0
539047,7/3/2017 14:09,500597,E,98970,6970,2,,2,Male,2,3,2,0,0
258793,7/3/2017 14:09,260272,I,396664,51181,1,,1,Male,1,3,2,0,0
51104,7/3/2017 14:09,1021154,C,405490,60305,3,,2,Male,2,3,2,0,1
215376,7/3/2017 14:09,598486,B,414149,45962,2,254132,,,,,,1,0
114993,7/3/2017 14:09,380940,C,414149,45962,4,254132,3,Male,3,3,4,0,0
214391,7/3/2017 14:09,569175,I,414149,45962,3,,4,Male,4,3,3,1,0
251067,7/3/2017 14:09,712231,I,396664,51181,1,,5,Male,5,3,,1,0
364545,7/3/2017 14:09,1038268,C,359520,13787,4,,10,Female,4,3,4,1,0
260715,7/3/2017 14:09,182808,I,396664,51181,1,,1,Male,1,2,,0,0
247365,7/3/2017 14:09,182808,I,396664,51181,1,,1,Male,1,2,,0,0
214380,7/3/2017 14:09,600941,I,414149,45962,3,,3,Male,3,3,4,0,0
335808,7/3/2017 14:09,879100,H,359520,13787,4,,,,,,,1,0
443463,7/3/2017 14:09,879100,I,360936,13787,2,,,,,,,1,0
7317,7/3/2017 14:09,1116393,C,105960,11085,5,270915,3,Male,3,3,4,0,0
408345,7/3/2017 14:09,571301,I,82320,1734,1,,2,Male,2,3,2,1,0
408834,7/3/2017 14:09,571301,I,82320,1734,1,,2,Male,2,3,2,1,0
345316,7/3/2017 14:09,992485,H,359520,13787,2,,3,Male,3,3,2,1,0
213113,7/3/2017 14:09,34343,H,414149,45962,4,,4,Male,4,2,,0,0
7784,7/3/2017 14:09,24962,C,105960,11085,5,270915,3,Male,3,3,2,1,0
37611,7/3/2017 14:09,192202,H,405490,60305,3,,4,Male,4,3,,1,0
336095,7/3/2017 14:09,264671,H,359520,13787,4,,5,Male,5,3,3,0,0
454443,7/3/2017 14:09,708064,C,360936,13787,3,,3,Male,3,3,3,1,0
269787,7/3/2017 14:09,34960,D,98970,6970,4,,1,Male,1,3,4,0,0
123065,7/3/2017 14:09,422610,H,359520,13787,4,,3,Male,3,3,,1,1
335602,7/3/2017 14:09,422610,H,359520,13787,4,,3,Male,3,3,,1,0
249611,7/3/2017 14:09,510160,I,396664,51181,1,,7,Female,1,3,,0,0
287796,7/3/2017 14:09,510160,D,82320,1734,1,146115,7,Female,1,3,,0,0
377914,7/3/2017 14:09,329780,D,359520,13787,4,,2,Male,2,3,,1,0
284346,7/3/2017 14:09,866818,C,405490,60305,2,,2,Male,2,3,3,1,0
437688,7/3/2017 14:09,556754,H,360936,13787,5,,1,Male,1,3,2,0,0
418407,7/3/2017 14:09,1129881,J,404347,53587,1,,2,Male,2,3,2,0,0
276108,7/3/2017 14:09,254239,D,98970,6970,4,,3,Male,3,3,1,1,0
257379,7/3/2017 14:09,1100922,I,396664,51181,1,,2,Male,2,3,,0,0
260545,7/3/2017 14:09,264872,I,396664,51181,1,,,,,,,0,0
44477,7/3/2017 14:09,733040,C,405490,60305,3,,2,Male,2,3,3,1,0
333605,7/3/2017 14:09,783701,H,359520,13787,4,,4,Male,4,2,,1,0
488329,7/3/2017 14:09,435920,H,359520,13787,3,,1,Male,1,2,2,0,0
339567,7/3/2017 14:09,435920,H,359520,13787,4,,1,Male,1,2,2,0,0
96941,7/3/2017 14:09,975976,C,405490,60305,3,,2,Male,2,3,2,1,0
122318,7/3/2017 14:09,872698,H,359520,13787,4,,3,Male,3,3,1,0,0
340460,7/3/2017 14:09,872698,H,359520,13787,4,,3,Male,3,3,1,0,0
324745,7/3/2017 14:09,64114,E,396664,51181,1,,2,Male,2,3,1,0,0
246248,7/3/2017 14:09,1123695,C,396664,51181,1,,1,Male,1,3,3,0,0
337948,7/3/2017 14:09,687911,H,359520,13787,4,,9,Female,3,3,,1,0
14808,7/3/2017 14:09,164302,H,396664,51181,1,,1,Male,1,3,,0,0
263977,7/3/2017 14:09,428329,D,98970,6970,4,,2,Male,2,3,4,1,0
123240,7/3/2017 14:09,898305,H,359520,13787,4,,3,Male,3,3,2,1,0
258365,7/3/2017 14:09,177473,I,396664,51181,1,,2,Male,2,3,2,0,0
35728,7/3/2017 14:09,810670,H,405490,60305,3,,4,Male,4,3,4,0,0
458670,7/3/2017 14:10,562451,C,360936,13787,3,,3,Male,3,3,2,0,0
514290,7/3/2017 14:10,899989,H,405490,60305,3,,2,Male,2,3,4,0,0
214833,7/3/2017 14:10,941633,I,414149,45962,3,,2,Male,2,1,,1,0
27292,7/3/2017 14:10,850159,B,98970,6970,3,,11,Female,5,3,3,1,0
17332,7/3/2017 14:10,899989,F,405490,60305,3,,2,Male,2,3,4,0,0
9179,7/3/2017 14:10,77731,I,105960,11085,2,270915,2,Male,2,3,2,1,0
249424,7/3/2017 14:10,174417,I,396664,51181,1,,2,Male,2,3,2,1,0
500195,7/3/2017 14:10,675000,H,405490,60305,3,,2,Male,2,2,,1,0
285453,7/3/2017 14:10,844574,C,405490,60305,2,,3,Male,3,3,3,1,0
339543,7/3/2017 14:10,1011579,H,359520,13787,4,,2,Male,2,3,2,0,1
7365,7/3/2017 14:10,520961,C,105960,11085,5,270915,11,Female,5,2,3,0,0
89794,7/3/2017 14:10,793982,C,405490,60305,3,,2,Male,2,3,3,1,0
529701,7/3/2017 14:10,497516,E,98970,6970,2,,5,Male,5,3,1,1,0
427774,7/3/2017 14:10,1072007,E,404347,53587,1,146115,3,Male,3,3,4,0,0
261661,7/3/2017 14:10,418643,I,396664,51181,1,,7,Female,1,2,,0,0
350825,7/3/2017 14:10,136698,I,82320,1734,1,,5,Male,5,3,2,0,0
246878,7/3/2017 14:10,605330,I,396664,51181,1,,2,Male,2,3,3,0,0
335929,7/3/2017 14:10,137362,H,359520,13787,4,,3,Male,3,3,,0,0
251147,7/3/2017 14:10,1100922,I,396664,51181,1,,2,Male,2,3,,0,0
122862,7/3/2017 14:10,137362,H,359520,13787,4,,3,Male,3,3,,0,0
346851,7/3/2017 14:10,251191,H,414149,45962,5,,3,Male,3,3,,1,0
362947,7/3/2017 14:10,251191,C,359520,13787,4,,3,Male,3,3,,1,0
434486,7/3/2017 14:10,73429,I,82320,1734,1,146115,3,Male,3,3,2,0,0
36489,7/3/2017 14:10,757785,H,405490,60305,3,,4,Male,4,3,2,1,0
346429,7/3/2017 14:10,676353,H,414149,45962,5,,4,Male,4,3,1,1,0
170444,7/3/2017 14:10,676353,H,359520,13787,4,,4,Male,4,3,1,1,0
260655,7/3/2017 14:10,931346,I,396664,51181,1,,1,Male,1,2,,0,0
449752,7/3/2017 14:10,1014878,E,404347,53587,1,,2,Male,2,3,1,1,0
448528,7/3/2017 14:10,987904,H,360936,13787,3,,9,Female,3,3,2,0,0
505464,7/3/2017 14:10,631238,H,405490,60305,3,,2,Male,2,3,3,0,0
369026,7/3/2017 14:10,658910,C,359520,13787,4,,2,Male,2,3,4,1,0
61919,7/3/2017 14:10,114243,C,405490,60305,3,,3,Male,3,3,2,0,0
435739,7/3/2017 14:10,182808,I,82320,1734,1,146115,1,Male,1,2,,0,0
18498,7/3/2017 14:10,735922,F,405490,60305,3,,3,Male,3,3,1,1,0
454292,7/3/2017 14:10,664173,C,360936,13787,3,,4,Male,4,2,,0,0
57348,7/3/2017 14:10,547516,C,405490,60305,3,,1,Male,1,3,2,0,0
14220,7/3/2017 14:10,147002,E,82320,1734,1,,1,Male,1,3,4,0,0
356648,7/3/2017 14:10,515113,B,360936,13787,2,,4,Male,4,3,1,1,0
339510,7/3/2017 14:10,136966,H,359520,13787,4,,3,Male,3,3,2,1,0
114861,7/3/2017 14:10,195748,C,414149,45962,4,254132,5,Male,5,2,3,1,0
75318,7/3/2017 14:10,481544,C,405490,60305,3,,1,Male,1,3,2,0,0
121947,7/3/2017 14:10,654889,H,359520,13787,4,,3,Male,3,3,3,0,0
122122,7/3/2017 14:10,560035,H,359520,13787,4,,2,Male,2,3,,0,0
488409,7/3/2017 14:10,251191,H,359520,13787,3,,3,Male,3,3,,1,0
337481,7/3/2017 14:10,560035,H,359520,13787,4,,2,Male,2,3,,0,0
451402,7/3/2017 14:10,251191,C,360936,13787,3,,3,Male,3,3,,1,0
122556,7/3/2017 14:10,108387,H,359520,13787,4,,2,Male,2,3,2,0,0
494947,7/3/2017 14:10,719900,H,359520,13787,3,,4,Male,4,3,2,0,0
339810,7/3/2017 14:10,108387,H,359520,13787,4,,2,Male,2,3,2,0,0
36105,7/3/2017 14:10,131103,H,405490,60305,3,,4,Male,4,3,1,1,0
449489,7/3/2017 14:10,501620,E,404347,53587,1,,1,Male,1,3,2,0,0
490865,7/3/2017 14:10,981257,H,359520,13787,3,,2,Male,2,3,3,0,0
545254,7/3/2017 14:10,501620,C,82320,1734,1,,1,Male,1,3,2,0,0
489538,7/3/2017 14:10,1135975,H,359520,13787,3,,9,Female,3,3,3,1,0
340681,7/3/2017 14:10,1135975,H,359520,13787,4,,9,Female,3,3,3,1,0
510320,7/3/2017 14:10,571649,H,405490,60305,3,,2,Male,2,3,,1,1
122987,7/3/2017 14:10,250403,H,359520,13787,4,,3,Male,3,3,,0,1
334849,7/3/2017 14:10,228520,H,359520,13787,4,,3,Male,3,3,4,1,0
258678,7/3/2017 14:10,268741,I,396664,51181,1,,2,Male,2,3,3,0,0
253419,7/3/2017 14:10,268741,I,396664,51181,1,,2,Male,2,3,3,0,0
363834,7/3/2017 14:10,1002757,C,359520,13787,4,,2,Male,2,3,2,1,0
415585,7/3/2017 14:10,268741,J,404347,53587,1,,2,Male,2,3,3,0,0
486353,7/3/2017 14:10,654014,H,359520,13787,3,,3,Male,3,3,2,1,0
356735,7/3/2017 14:10,654014,B,360936,13787,2,,3,Male,3,3,2,1,0
367411,7/3/2017 14:10,1085793,C,359520,13787,4,,2,Male,2,3,4,0,0
383346,7/3/2017 14:10,169600,H,82320,1734,1,,1,Male,1,3,,1,0
211779,7/3/2017 14:10,595866,H,414149,45962,4,,2,Male,2,2,,0,0
383003,7/3/2017 14:10,555567,H,82320,1734,1,,5,Male,5,3,,0,0
